,text,logical_form
349,"The Court holds that the respondent State is to pay the applicant, within three months, EUR 1,100 (one thousand one hundred euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into Ukrainian hryvnia at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 1,100 )^Applicant(\i)^PaidTo(\d, \i))^MoneyCurrency(\h, eur)^Damage(\j)^NonPecuniary(\j)^MoneyFor(\h, \j)^(all(\k), Tax(\k)^Charge(\l)^ChargedObject(l, k) -> PaidObject(\d, \k))^Convert(\m)^MustObject(\c, \m)^ConvertedObject(\m, \h)^Currency(\n)^ConvertedInto(\m, \n)^CurrencyName(\n, ukrainian hryvnia)^Rate(\o)^Apply(\p)^AppliedObject(\p, \o)^ConvertedRate(\m, \o)^Timeframe(\q)^TimeframeEvent(\q, \p)^Settle(\r)^TimeframeEvent(\q, \r)"
350,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 16 (sixteen euros), plus any tax that may be chargeable to the applicant, in respect of costs and expenses, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 16 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Expenses(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n)^ChargedTo(\o, \i) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
351,"The Court holds that the respondent State is to pay the applicant, within three months, EUR 30,000 (thirty thousand euros), to be converted into the currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable, in respect of nonpecuniary damage","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 30,000 )^Applicant(\i)^PaidTo(\d, \i))^MoneyCurrency(\h, eur)^Damage(\j)^NonPecuniary(\j)^MoneyFor(\h, \j)^(all(\k), Tax(\k)^Charge(\l)^ChargedObject(l, k) -> PaidObject(\d, \k))^Convert(\m)^MustObject(\c, \m)^ConvertedObject(\m, \h)^Currency(\n)^ConvertedInto(\m, \n)^Belong(\n, \e)^Rate(\o)^Apply(\p)^AppliedObject(\p, \o)^ConvertedRate(\m, \o)^Timeframe(\q)^TimeframeEvent(\q, \p)^Settle(\r)^TimeframeEvent(\q, \r)"
352,"The Court holds that the respondent State is to pay the applicant, within three months, EUR 13,800 (thirteen thousand and eight hundred euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into the currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 13,800 )^Applicant(\i)^PaidTo(\d, \i))^MoneyCurrency(\h, eur)^Damage(\j)^NonPecuniary(\j)^MoneyFor(\h, \j)^(all(\k), Tax(\k)^Charge(\l)^ChargedObject(l, k) -> PaidObject(\d, \k))^Convert(\m)^MustObject(\c, \m)^ConvertedObject(\m, \h)^Currency(\n)^ConvertedInto(\m, \n)^Belong(\n, \e)^Rate(\o)^Apply(\p)^AppliedObject(\p, \o)^ConvertedRate(\m, \o)^Timeframe(\q)^TimeframeEvent(\q, \p)^Settle(\r)^TimeframeEvent(\q, \r)"
353,"The Court holds that the respondent State is to pay the applicant, within three months EUR 7,500 (seven thousand five hundred euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into the currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 7,500 )^Applicant(\i)^PaidTo(\d, \i))^MoneyCurrency(\h, eur)^Damage(\j)^NonPecuniary(\j)^MoneyFor(\h, \j)^(all(\k), Tax(\k)^Charge(\l)^ChargedObject(l, k) -> PaidObject(\d, \k))^Convert(\m)^MustObject(\c, \m)^ConvertedObject(\m, \h)^Currency(\n)^ConvertedInto(\m, \n)^Belong(\n, \e)^Rate(\o)^Apply(\p)^AppliedObject(\p, \o)^ConvertedRate(\m, \o)^Timeframe(\q)^TimeframeEvent(\q, \p)^Settle(\r)^TimeframeEvent(\q, \r)"
354,The Court holds that there is no need to examine the complaint under Article 5 § 5 of the Convention,"Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, ~\c)^Examine(\d)^MustObject(\c, \d)^Complaint(\f)^ExaminedObject(\d, \f)^Convention(\j)^ConventionName(\j, European Convention of Human Rights)^Article(\k)^ArticleNumber(\k, 5)^ArticleSource(\k, \j)^ArticleParagraph(\k, 5)^BasedOn(\b, \k)"
355,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 1,500 (one thousand five hundred euros) in respect of non-pecuniary damage and EUR 100 (one hundred euros) for costs and expenses, plus any tax that may be chargeable, to be converted into Polish zlotys at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^Money(\i)^MemberOf(\i, \h)^MoneyAmount(\i, 1,500 )^Money(\j)^MemberOf(\j, \h)^MoneyAmount(\j, 100 )^Applicant(\k)^PaidTo(\d, \k))^BecomeFinal(\l)^BecomeFinalObject(\l, \b)^TimeframeStart(\f, \l)^Convention(\m)^ConventionName(\m, European Convention of Human Rights)^Article(\n)^ArticleNumber(\n, 44)^ArticleParagraph(\n, 2)^ArticleSource(\n, \m)^BasedOn(\l, \n)^MoneyCurrency(\h, eur)^Damage(\o)^NonPecuniary(\o)^MoneyFor(\i, \o)^Expenses(\p)^MoneyFor(\j, \p)^(all(\q), Tax(\q)^Charge(\r)^ChargedObject(r, q) -> PaidObject(\d, \q))^Convert(\s)^MustObject(\c, \s)^ConvertedObject(\s, \h)^Currency(\t)^ConvertedInto(\s, \t)^CurrencyName(\t, polish zlotys)^Rate(\u)^Apply(\v)^AppliedObject(\v, \u)^ConvertedRate(\s, \u)^Timeframe(\w)^TimeframeEvent(\w, \v)^Settle(\x)^TimeframeEvent(\w, \x)"
356,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 3,200 (three thousand and two hundred euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 3,200 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
357,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 3,000 (three thousand euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into Turkish liras at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 3,000 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, turkish liras)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
358,The Court holds that there is no need to examine separately the complaints under Article 13 of the Convention,"Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, ~\c)^Examine(\d)^MustObject(\c, \d)^Separately(\d)^Complaints(\f)^ExaminedObject(\d, \f)^Convention(\j)^ConventionName(\j, European Convention of Human Rights)^Article(\k)^ArticleNumber(\k, 13)^ArticleSource(\k, \j)^BasedOn(\b, \k)"
359,The Court holds that there has been no violation of Article 6 § 1 of the Convention.,"Court(\a)^Decide(\b)^Violation(\c)^DecidedObject(\b, ~\c)^Article(\d)^ViolatedObject(\c, \d)^ArticleNumber(\d, 6)^ArticleParagraph(\d, 1)^Convention(\e)^ConventionName(\e, European Convention of Human Rights)^ArticleSource(\d, \e)"
360,The Court holds that it is not necessary to consider the applicant’s complaints under Article 6 §§ 2 and 3 of the Convention,"Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, ~\c)^Examine(\d)^MustObject(\c, \d)^Complaints(\f)^ExaminedObject(\d, \f)^Applicant(\i)^Belong(\f, \i)^Convention(\j)^ConventionName(\j, European Convention of Human Rights)^Article(\k)^ArticleNumber(\k, 6)^ArticleSource(\k, \j)^ArticleParagraph(\k, 2)^ArticleParagraph(\k, 3)^BasedOn(\b, \k)"
361,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 3,200 (three thousand two hundred euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into the currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 3,200 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
362,The Court holds that there is no need to examine separately the applicant’s complaint under Article 1 of Protocol No. 1.,"Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, ~\c)^Examine(\d)^MustObject(\c, \d)^Separately(\d)^Complaint(\f)^ExaminedObject(\d, \f)^Applicant(\i)^Belong(\f, \i)^Convention(\j)^ConventionName(\j, European Convention of Human Rights)^Protocol(\k)^ProtocolNumber(\k, 1)^Belong(\k, \j)^Article(\l)^ArticleNumber(\l, 1)^ArticleSource(\l, \k)^BasedOn(\b, \k)"
363,"The Court holds that the respondent State is to pay the applicant, within three months, EUR 1,000 (one thousand euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into Polish zlotys at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 1,000 )^Applicant(\i)^PaidTo(\d, \i))^MoneyCurrency(\h, eur)^Damage(\j)^NonPecuniary(\j)^MoneyFor(\h, \j)^(all(\k), Tax(\k)^Charge(\l)^ChargedObject(l, k) -> PaidObject(\d, \k))^Convert(\m)^MustObject(\c, \m)^ConvertedObject(\m, \h)^Currency(\n)^ConvertedInto(\m, \n)^CurrencyName(\n, polish zlotys)^Rate(\o)^Apply(\p)^AppliedObject(\p, \o)^ConvertedRate(\m, \o)^Timeframe(\q)^TimeframeEvent(\q, \p)^Settle(\r)^TimeframeEvent(\q, \r)"
364,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 7,300 (seven thousand three hundred euros), plus any tax that may be chargeable, in respect of the non-pecuniary damage suffered, to be converted into Serbian Dinars at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 7,300 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, serbian dinars)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
365,"The Court holds that from the expiry of the abovementioned three months until settlement, simple interest shall be payable on the above amounts at a rate equal to the marginal lending rate of the European Central Bank during the default period plus three percentage points","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^Interest(\e)^Simple(\e)^PaidObject(\d, \e)Rate(\f)^InterestRate(\e, \f)^Annual(\f)^Rate(\g)^Lending(\g)^Marginal(\g)^Bank(\h)^BankName(\h, European Central Bank)^Belong(\g, \h)^Timeframe(\i)^TimeframeEvent(\i, \g)^TimeframeType(\i, within)^Belong(\i, \h)^Default(\i)^Equation(\j)^EquationInitializer(\j, \g)^EquationAddConstant(\j, 3)^RateValue(\f, \j)^RateUnit(\f, percent)^Timeframe(\k)^TimeframeEvent(\k, \d)^TimeframeType(\k, within)^Expire(\l)^Timeframe(\m)^TimeframeLength(\m, 3 months)^ExpiredObject(\l, \m)^TimeframeStart(\k, \l)^PreviouslyMentioned(\m)^Settle(\n)^TimeframeEnd(\k, \n)^Amounts(\o)^InterestOn(\e, \o)^PreviouslyMentioned(\o)"
366,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 10,500 (ten thousand five hundred euros) in respect of non-pecuniary damage, to be converted into Russian roubles at the rate applicable at the date of the settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 10,500 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, russian roubles)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
367,The Court declares the application admissible,"Court(\a)^Decide(\b)^Declare(\c)^DecidedObject(\b, \c)^Application(\d)^DeclaredObject(\c, \d)^DeclaredHow(\c, admissible)"
368,"The Court holds that the respondent State is to pay the applicants jointly, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 15,000 (fifteen thousand euros), plus any tax that may be chargeable to the applicants, in respect of non-pecuniary damage, to be converted into Polish zlotys at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 15,000 )^Applicants(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n)^ChargedTo(\o, \i) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, polish zlotys)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
369,"The Court holds that the respondent State is to pay each applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 2,500 (two thousand five hundred euros) in respect of non-pecuniary damage plus any tax that may be chargeable, to be converted into Russian roubles at the rate applicable at the date of settlement.","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 2,500 )^Applicants(\i)^(all(\j), Applicant(\j)^MemberOf(\j, \i) -> PaidTo(\d, \j))^BecomeFinal(\k)^BecomeFinalObject(\k, \b)^TimeframeStart(\f, \k)^Convention(\l)^ConventionName(\l, European Convention of Human Rights)^Article(\m)^ArticleNumber(\m, 44)^ArticleParagraph(\m, 2)^ArticleSource(\m, \l)^BasedOn(\k, \m)^MoneyCurrency(\h, eur)^Damage(\n)^NonPecuniary(\n)^MoneyFor(\h, \n)^(all(\o), Tax(\o)^Charge(\p)^ChargedObject(p, o) -> PaidObject(\d, \o))^Convert(\q)^MustObject(\c, \q)^ConvertedObject(\q, \h)^Currency(\r)^ConvertedInto(\q, \r)^CurrencyName(\r, russian roubles)^Rate(\s)^Apply(\t)^AppliedObject(\t, \s)^ConvertedRate(\q, \s)^Timeframe(\u)^TimeframeEvent(\u, \t)^Settle(\v)^TimeframeEvent(\u, \v)"
